t,y_pinn,y_ref
0.48375,0.037536643,0.03752882033586502
0.485,0.037587594,0.0375797264277935
0.48625,0.03763903,0.03763112798333168
0.4875,0.037690967,0.03768302500247955
0.48875,0.03774339,0.03773541748523712
0.49,0.037796315,0.037788305431604385
0.49125,0.03784973,0.037841688841581345
0.4925,0.037903644,0.0378955714404583
0.49375,0.037958052,0.03794994577765465
0.495,0.038012955,0.03800481557846069
0.49625,0.038068347,0.038060180842876434
0.4975,0.03812424,0.03811604529619217
0.49875,0.038180623,0.0381724014878273
0.5,0.038237505,0.03822925314307213
0.50125,0.03829488,0.03828660026192665
0.5025,0.038352747,0.03834444284439087
0.50375,0.03841111,0.03840278089046478
0.505,0.038469967,0.03846161440014839
0.50625,0.03852932,0.038520943373441696
0.5075,0.03858916,0.0385807640850544
0.50875,0.038649507,0.038641080260276794
0.51,0.03871033,0.038701895624399185
0.51125,0.03877167,0.03876320272684097
0.5125,0.03883348,0.03882500156760216
0.51375,0.038895804,0.038887299597263336
0.515,0.038958605,0.03895008936524391
0.51625,0.039021913,0.03901337459683418
0.5175,0.03908571,0.03907715156674385
0.51875,0.03915,0.03914142772555351
0.52,0.039214782,0.03920619562268257
0.52125,0.03928006,0.03927145525813103
0.5225,0.039345827,0.03933721408247948
0.52375,0.039412092,0.039403464645147324
0.525,0.039478846,0.03947020694613457
0.52625,0.039546102,0.039537444710731506
0.5275,0.03961383,0.03960517793893814
0.52875,0.039682075,0.03967340290546417
0.53,0.039750803,0.0397421233355999
0.53125,0.039820027,0.03981133550405502
0.5325,0.039889734,0.03988104313611984
0.53375,0.039959945,0.03995124250650406
0.535,0.04003064,0.04002193734049797
0.53625,0.04010183,0.04009312391281128
0.5375,0.040173523,0.04016480594873428
0.53875,0.04024569,0.040236979722976685
0.54,0.040318362,0.04030964523553848
0.54125,0.04039152,0.040382806211709976
0.5425,0.04046518,0.04045645892620087
0.54375,0.040539324,0.04053060710430145
0.545,0.04061396,0.04060524329543114
0.54625,0.04068909,0.040680378675460815
0.5475,0.040764708,0.04075600206851959
0.54875,0.040840823,0.040832120925188065
0.55,0.040917423,0.040908731520175934
0.55125,0.040994536,0.0409858338534832
0.5525,0.04107212,0.04106343165040016
0.55375,0.041150205,0.04114151746034622
0.555,0.041228767,0.04122009873390198
0.55625,0.041307837,0.04129917174577713
0.5575,0.041387394,0.04137874022126198
0.55875,0.041467447,0.041458796709775925
0.56,0.041547984,0.04153934493660927
0.56125,0.041629016,0.04162038862705231
0.5625,0.04171054,0.04170192405581474
0.56375,0.041792553,0.041783951222896576
0.565,0.041875053,0.04186646640300751
0.56625,0.041958056,0.041949477046728134
0.5675,0.042041544,0.04203297942876816
0.56875,0.042125527,0.04211697354912758
0.57,0.042209994,0.042201459407806396
0.57125,0.042294957,0.04228643700480461
0.5725,0.04238041,0.04237190634012222
0.57375,0.042466357,0.04245786741375923
0.575,0.042552784,0.04254431650042534
0.57625,0.04263972,0.04263126105070114
0.5775,0.042727124,0.04271869361400604
0.57875,0.042815037,0.04280662164092064
0.58,0.042903427,0.042895037680864334
0.58125,0.042992324,0.042983945459127426
0.5825,0.0430817,0.043073344975709915
0.58375,0.04317157,0.0431632325053215
0.585,0.04326193,0.043253615498542786
0.58625,0.043352783,0.04334448650479317
0.5875,0.043444116,0.043435849249362946
0.58875,0.043535944,0.04352770373225212
0.59,0.04362827,0.043620046228170395
0.59125,0.043721076,0.043712880462408066
0.5925,0.043814372,0.043806206434965134
0.59375,0.04390816,0.0439000241458416
0.595,0.04400245,0.04399432986974716
0.59625,0.04409722,0.044089123606681824
0.5975,0.044192478,0.04418441280722618
0.59875,0.04428822,0.04428019002079964
0.6,0.04438447,0.04437645524740219
0.60125,0.044481188,0.04447321221232414
0.6025,0.044578403,0.04457046091556549
0.60375,0.04467611,0.04466819763183594
0.605,0.044774316,0.04476642608642578
0.60625,0.04487299,0.044865142554044724
0.6075,0.044972166,0.04496435075998306
0.60875,0.045071825,0.0450640469789505
0.61,0.045171987,0.04516423121094704
0.61125,0.045272626,0.04526490718126297
0.6125,0.045373753,0.0453660748898983
0.61375,0.04547537,0.04546773061156273
0.615,0.045577485,0.045569874346256256
0.61625,0.045680087,0.04567250609397888
0.6175,0.045783162,0.045775629580020905
0.61875,0.04588674,0.045879241079092026
0.62,0.045990806,0.045983344316482544
0.62125,0.046095356,0.04608793556690216
0.6225,0.046200395,0.046193014830350876
0.62375,0.04630592,0.04629858210682869
0.625,0.04641195,0.0464046373963356
0.62625,0.04651845,0.04651118442416191
0.6275,0.046625443,0.04661821946501732
0.62875,0.046732932,0.046725742518901825
0.63,0.046840902,0.04683375731110573
0.63125,0.046949368,0.04694225639104843
0.6325,0.0470583,0.04705124720931053
0.63375,0.04716775,0.04716072231531143
0.635,0.047277663,0.04727068915963173
0.63625,0.047388077,0.047381144016981125
0.6375,0.04749897,0.04749208688735962
0.63875,0.04761036,0.04760351777076721
0.64,0.04772223,0.0477154366672039
0.64125,0.047834594,0.04782784357666969
0.6425,0.047947448,0.04794073849916458
0.64375,0.048060782,0.04805412143468857
0.645,0.0481746,0.04816799238324165
0.64625,0.048288915,0.04828235134482384
0.6475,0.048403703,0.04839719831943512
0.64875,0.048519,0.0485125333070755
0.65,0.04863477,0.04862835630774498
0.65125,0.048751026,0.04874466359615326
0.6525,0.048867773,0.04886145889759064
0.65375,0.048985012,0.04897874593734741
0.655,0.049102724,0.04909651726484299
0.65625,0.04922093,0.04921477660536766
0.6575,0.049339633,0.049333520233631134
0.65875,0.049458817,0.049452755600214005
0.66,0.049578484,0.049572475254535675
0.66125,0.049698636,0.049692682921886444
0.6625,0.04981928,0.04981337860226631
0.66375,0.049940407,0.04993455857038498
0.665,0.050062023,0.050056226551532745
0.66625,0.05018412,0.05017838254570961
0.6675,0.050306723,0.050301022827625275
0.66875,0.050429787,0.05042415112257004
0.67,0.050553355,0.0505477674305439
0.67125,0.050677396,0.05067186802625656
0.6725,0.05080194,0.05079645663499832
0.67375,0.05092696,0.05092152953147888
0.675,0.051052473,0.05104709044098854
0.67625,0.051178463,0.051173135638237
0.6775,0.051304948,0.05129966884851456
0.67875,0.051431913,0.05142669007182121
0.68,0.051559374,0.05155419558286667
0.68125,0.05168731,0.051682185381650925
0.6825,0.051815744,0.05181066319346428
0.68375,0.05194466,0.051939625293016434
0.685,0.052074056,0.05206907540559769
0.68625,0.05220394,0.05219900980591774
0.6875,0.05233432,0.05232943221926689
0.68875,0.052465178,0.052460335195064545
0.69,0.052596517,0.052591729909181595
0.69125,0.052728344,0.05272360518574715
0.6925,0.052860655,0.0528559684753418
0.69375,0.052993465,0.05298881605267525
0.695,0.05312674,0.0531221479177475
0.69625,0.053260516,0.053255967795848846
0.6975,0.053394765,0.053390271961688995
0.69875,0.05352951,0.053525060415267944
0.7,0.05366473,0.05366033315658569
0.70125,0.053800445,0.05379609391093254
0.7025,0.053936638,0.05393233522772789
0.70375,0.054073315,0.05406906455755234
0.705,0.05421048,0.054206278175115585
0.70625,0.05434813,0.05434397608041763
0.7075,0.054486267,0.05448215827345848
0.70875,0.054624874,0.05462082475423813
0.71,0.05476398,0.05475997552275658
0.71125,0.054903574,0.05489961430430412
0.7125,0.05504364,0.05503973364830017
0.71375,0.05518419,0.05518033728003502
0.715,0.055325225,0.055321428924798965
0.71625,0.055466764,0.055463001132011414
0.7175,0.055608768,0.05560505762696266
0.71875,0.055751264,0.05574760213494301
0.72,0.05589423,0.05589062720537186
0.72125,0.056037698,0.056034136563539505
0.7225,0.056181647,0.05617813020944595
0.72375,0.05632607,0.0563226081430912
0.725,0.056470986,0.05646756663918495
0.72625,0.056616377,0.0566130131483078
0.7275,0.056762263,0.05675894021987915
0.72875,0.056908622,0.0569053515791893
0.73,0.05705547,0.05705224722623825
0.73125,0.057202805,0.057199627161026
0.7325,0.057350624,0.05734748765826225
0.73375,0.057498913,0.0574958361685276
0.735,0.057647698,0.057644665241241455
0.73625,0.057796966,0.05779397487640381
0.7375,0.057946716,0.05794376879930496
0.73875,0.058096938,0.058094047009944916
0.74,0.058247656,0.05824480950832367
0.74125,0.058398858,0.058396052569150925
0.7425,0.058550533,0.05854777991771698
0.74375,0.05870269,0.05869998782873154
0.745,0.058855332,0.058852680027484894
0.74625,0.059008468,0.05900585651397705
0.7475,0.059162077,0.05915951356291771
0.74875,0.059316162,0.05931365489959717
0.75,0.059470743,0.05946827679872513
0.75125,0.05962581,0.05962337926030159
0.7525,0.059781343,0.05977896973490715
0.75375,0.059937358,0.059935037046670914
0.755,0.060093872,0.06009158864617348
0.75625,0.06025085,0.06024862080812454
0.7575,0.06040831,0.06040613725781441
0.75875,0.060566265,0.060564134269952774
0.76,0.060724705,0.06072261556982994
0.76125,0.06088361,0.06088157743215561
0.7625,0.061042994,0.06104101985692978
0.76375,0.061202873,0.06120094656944275
0.765,0.06136324,0.06136135011911392
0.76625,0.06152407,0.061522241681814194
0.7675,0.061685406,0.06168361008167267
0.76875,0.061847206,0.06184546276926994
0.77,0.062009487,0.06200779229402542
0.77125,0.062172268,0.0621706061065197
0.7725,0.062335514,0.06233390420675278
0.77375,0.062499244,0.06249767914414406
0.775,0.06266345,0.06266193836927414
0.77625,0.06282816,0.06282667815685272
0.7775,0.062993325,0.06299189478158951
0.77875,0.06315899,0.0631575956940651
0.78,0.06332514,0.06332378089427948
0.78125,0.06349175,0.06349044293165207
0.7825,0.06365886,0.06365758180618286
0.78375,0.063826434,0.06382520496845245
0.785,0.06399452,0.06399331241846085
0.78625,0.06416306,0.06416189670562744
0.7875,0.06433208,0.06433095782995224
0.78875,0.0645016,0.06450051069259644
0.79,0.06467158,0.06467053294181824
0.79125,0.06484206,0.06484103947877884
0.7925,0.065013014,0.06501203030347824
0.79375,0.06518444,0.06518349051475525
0.795,0.06535635,0.06535544246435165
0.79625,0.065528736,0.06552786380052567
0.7975,0.06570163,0.06570077687501907
0.79875,0.06587498,0.06587415933609009
0.8,0.066048816,0.0660480260848999
0.80125,0.066223115,0.06622237712144852
0.8025,0.0663979,0.06639719754457474
0.80375,0.06657318,0.06657250225543976
0.805,0.066748925,0.06674829125404358
0.80625,0.06692517,0.0669245570898056
0.8075,0.06710188,0.06710129976272583
0.80875,0.06727908,0.06727852672338486
0.81,0.06745674,0.06745622307062149
0.81125,0.067634895,0.06763441115617752
0.8125,0.06781353,0.06781306862831116
0.81375,0.06799266,0.0679922103881836
0.815,0.068172246,0.06817182898521423
0.81625,0.06835232,0.06835192441940308
0.8175,0.06853287,0.06853250414133072
0.81875,0.06871391,0.06871356070041656
0.82,0.068895414,0.06889509409666061
0.82125,0.06907741,0.06907711178064346
0.8225,0.069259875,0.06925959885120392
0.82375,0.06944283,0.06944257020950317
0.825,0.069626264,0.06962601840496063
0.82625,0.069810174,0.06980995088815689
0.8275,0.06999455,0.06999435275793076
0.82875,0.07017941,0.07017923891544342
0.83,0.070364766,0.07036460191011429
0.83125,0.07055058,0.07055044174194336
0.8325,0.070736885,0.07073675841093063
0.83375,0.07092367,0.07092355936765671
0.835,0.07111092,0.07111082971096039
0.83625,0.07129866,0.07129858434200287
0.8375,0.07148685,0.07148681581020355
0.83875,0.07167557,0.07167552411556244
0.84,0.071864724,0.07186470925807953
0.84125,0.07205437,0.07205437123775482
0.8425,0.0722445,0.07224451005458832
0.84375,0.0724351,0.07243513315916061
0.845,0.07262619,0.07262622565031052
0.84625,0.07281774,0.07281780242919922
0.8475,0.07300978,0.07300984859466553
0.84875,0.07320229,0.07320237904787064
0.85,0.07339529,0.07339538633823395
0.85125,0.07358876,0.07358886301517487
0.8525,0.07378271,0.07378282397985458
0.85375,0.073977135,0.0739772617816925
0.855,0.07417203,0.07417217642068863
0.85625,0.0743674,0.07436756789684296
0.8575,0.07456326,0.07456342875957489
0.85875,0.07475958,0.07475977391004562
0.86,0.074956395,0.07495659589767456
0.86125,0.0751537,0.0751538872718811
0.8625,0.075351454,0.07535166293382645
0.86375,0.07554968,0.07554991543292999
0.865,0.07574841,0.07574863731861115
0.86625,0.07594758,0.0759478434920311
0.8675,0.076147266,0.07614751905202866
0.86875,0.0763474,0.07634767144918442
0.87,0.07654803,0.07654830068349838
0.87125,0.07674912,0.07674940675497055
0.8725,0.076950714,0.07695098966360092
0.87375,0.07715275,0.0771530494093895
0.875,0.077355266,0.07735558599233627
0.87625,0.077558294,0.07755859196186066
0.8775,0.07776176,0.07776208221912384
0.87875,0.07796574,0.07796604186296463
0.88,0.07817015,0.07817047834396362
0.88125,0.07837507,0.07837539166212082
